Product ID,Product Name (Korean),Product Name (English),Part Number,Price (KRW),Price (EUR with 50% markup),Manufacturer,Category,Category (English),Image Filenames
5380,[중고] S9I60GS-TCE SPG기어드모터 인덕션모터 AC모터 AC기어드모터,[Used] S9I60GS-TCE SPG geared motor induction motor AC motor AC geared motor,S9I60GS-TCE,33000,30.15,,AC motor/geared motor/DC motor,,5380_1.jpg; 5380_1.jpg; 5380_3.jpg; 5380_1.jpg; 5380_1.jpg; 5380_6.jpg; 5401_10.jpg; 5401_9.jpg; 4735_18.jpg; 5380_10.jpg; 5383_10.jpg; 5380_12.jpg; 5380_13.jpg; 5972_12.jpg; 5975_17.jpg; 6632_26.jpg; 5380_17.jpg; 5972_9.jpg; 5401_7.jpg; 5380_1.jpg; 5380_3.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg; 7815_16.jpg; 7672_9.jpg; 7733_23.jpg
6630,[중고] ALPHA 2축 직교로봇 Stoke: X 650mm Y 150mm,[Used] ALPHA 2-axis orthogonal robot Stoke:,650mm,572000,522.52,YASKAWA,Cartesian robot/actuator,,6630_1.jpg; 6630_1.jpg; 6630_3.jpg; 6630_1.jpg; 7640_17.jpg; 7640_10.jpg; 7640_11.jpg; 7640_12.jpg; 7640_14.jpg; 6630_1.jpg; 6630_3.jpg; 7640_13.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg; 7815_16.jpg; 7672_9.jpg
5186,[중고] KEYENCE BL-701,[Used] KEYENCE BL-701,BL-701,66000,60.29,,Sensors / various cables,,5186_1.jpg; 5186_1.jpg; 5186_3.jpg; 5186_1.jpg; 5186_1.jpg; 5163_15.jpg; 5161_11.jpg; 5609_19.jpg; 5991_15.jpg; 5161_15.jpg; 5186_11.jpg; 5163_23.jpg; 5163_17.jpg; 5163_19.jpg; 5163_14.jpg; 5991_10.jpg; 5609_22.jpg; 5159_17.jpg; 5161_7.jpg; 5186_1.jpg; 5186_3.jpg; 5991_8.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg; 7815_16.jpg; 7672_9.jpg
8028,[중고] RND WTR-S300V-2S DMC2X-AC/2 ATM ROBOT,[Used] RND WTR-S300V-2S DMC2X-AC/2 ATM ROBOT,WTR-S300V-2S,3300000,3014.55,,"Wafer transfer robot, aligner",,8028_1.jpg; 8028_1.jpg; 8028_3.jpg; 8028_1.jpg; 8028_1.jpg; 8028_6.jpg; 8028_7.jpg; 8028_8.jpg; 8028_9.jpg; 8028_10.jpg; 8028_11.jpg; 8028_12.jpg; 7440_24.jpg; 7440_19.jpg; 6631_20.jpg; 5820_11.jpg; 8030_18.jpg; 8029_23.jpg; 8054_24.jpg; 5729_13.jpg; 7997_24.jpg; 6631_18.jpg; 7440_25.jpg; 8028_24.jpg; 8050_15.jpg; 6631_23.jpg; 8028_1.jpg; 8028_3.jpg; 7440_15.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg; 7815_16.jpg; 7672_9.jpg
7727,[중고] SGDV-1R6A11A 야스카와 서보 서보드라이버 SERVO Driver 서보앰프 시그마 Yaskawa 자동화 산업용 자동화부품 조각기 3D프린터 부품,[Used] SGDV-1R6A11A Yaskawa Servo Servo Driver SERVO Driver Servo Amplifier Sigma Yaskawa Automation Industrial Automation Parts Engraver 3D Printer Parts,SGDV-1R6A11A,220000,200.97,YASKAWA,Servo motor/servo driver,,7727_1.jpg; 7727_1.jpg; 7727_3.jpg; 7727_1.jpg; 7727_1.jpg; 7727_6.jpg; 7727_7.jpg; 7727_8.jpg; 7727_9.jpg; 7727_10.jpg; 7727_11.jpg; 7727_12.jpg; 7727_13.jpg; 7727_14.jpg; 7727_15.jpg; 7727_16.jpg; 7727_17.jpg; 7727_18.jpg; 7727_19.jpg; 7727_20.jpg; 7727_1.jpg; 7727_3.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg; 7815_16.jpg; 7672_9.jpg
5638,[중고] INFICON Transpector HPR Model:TSPTT100 (10707) 가스 분석기,[Used] INFICON Transpector HPR Model:TSPTT100 (10707) Gas Analyzer,Model:TSPTT100,5500000,5024.25,,Pressure controller/gas analyzer,,5638_1.jpg; 5638_1.jpg; 5638_3.jpg; 5638_1.jpg; 5638_5.jpg; 5638_6.jpg; 5638_7.jpg; 5638_8.jpg; 5638_9.jpg; 5638_1.jpg; 5638_3.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg; 7815_16.jpg
7145,[미사용 세재품] 5GU18KB 감속기 오리엔탈모터 기어드모터 인덕션모터 스피드컨트롤모터 Orientalmotor,[Unused cleaning products] 5GU18KB Reducer Oriental motor Geared motor Induction motor Speed ​​control motor Orientalmotor,5GU18KB,44000,40.19,,AC motor/geared motor/DC motor,,7145_1.jpg; 7145_1.jpg; 7145_3.jpg; 7145_1.jpg; 7145_1.jpg; 7145_6.jpg; 7145_7.jpg; 7145_8.jpg; 7145_9.jpg; 7145_10.jpg; 7145_11.jpg; 7145_12.jpg; 5156_11.jpg; 7145_14.jpg; 7145_15.jpg; 5156_7.jpg; 7145_17.jpg; 7145_18.jpg; 7145_19.jpg; 7145_1.jpg; 7145_3.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg; 7649_8.jpg
5378,[중고] S8I25GT-E SPG기어드모터 감속기 기어헤드 인덕션모터 AC모터 AC기어드모터,[Used] S8I25GT-E SPG geared motor reducer gear head induction motor AC motor AC geared motor,S8I25GT-E,22000,20.1,,AC motor/geared motor/DC motor,,5378_1.jpg; 5378_1.jpg; 5378_3.jpg; 5378_1.jpg; 5378_1.jpg; 5383_10.jpg; 5401_14.jpg; 5972_7.jpg; 5972_10.jpg; 5972_14.jpg; 5378_11.jpg; 5380_13.jpg; 5380_17.jpg; 5383_6.jpg; 5378_15.jpg; 4735_16.jpg; 5972_8.jpg; 4735_22.jpg; 5378_19.jpg; 5378_1.jpg; 5378_3.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg; 7162_18.jpg
5579,[중고] NSK (87/25mm) 볼스크류 볼나사 Ballscrew TM스크류 베어링 삼익THK 자동화부품 조각기 3D프린터 제작부품 자작 DIY,[Used] NSK (87/25mm) Ball Screw Ball Screw Ballscrew TM Screw Bearing Samick THK Automation Parts Engraver 3D Printer Manufacturing Parts DIY,87/25mm,11000,10.05,THK,Ball screw/spline (SPLINE),,5579_1.jpg; 5579_1.jpg; 5579_3.jpg; 5579_1.jpg; 5579_1.jpg; 5579_6.jpg; 6012_9.jpg; 853_26.jpg; 6012_19.jpg; 6012_11.jpg; 6012_15.jpg; 6012_14.jpg; 853_10.jpg; 6012_23.jpg; 6012_18.jpg; 6012_7.jpg; 5579_17.jpg; 6012_10.jpg; 6012_16.jpg; 6012_12.jpg; 5579_1.jpg; 5579_3.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg; 7815_13.jpg
7758,[중고] AC6-HHHRZ-00 (24V 6.5A 24V 6.5A 24V 6.5A 24V 2.5A +15-15 2.5A) ACE650F COSEL,[Used] AC6-HHHRZ-00 (24V 6.5A 24V 6.5A 24V 6.5A 24V 2.5A +15-15 2.5A) ACE650F COSEL,AC6-HHHRZ-00,110000,100.48,,Power supply SMPS,,7758_1.jpg; 7758_1.jpg; 7758_3.jpg; 7758_1.jpg; 7758_5.jpg; 7758_6.jpg; 7758_7.jpg; 7758_8.jpg; 7844_8.jpg; 7844_12.jpg; 7844_7.jpg; 7758_1.jpg; 7758_3.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg; 7844_12.jpg; 8067_15.jpg
7039,[중고] SORENSON DLM300-2,[Used] SORENSON DLM300-2,DLM300-2,550000,502.42,,Controller/Other,,7039_1.jpg; 7039_1.jpg; 7039_3.jpg; 7039_1.jpg; 7039_1.jpg; 7039_6.jpg; 8052_14.jpg; 8052_11.jpg; 8052_9.jpg; 8052_17.jpg; 8052_10.jpg; 8052_12.jpg; 8052_20.jpg; 8052_8.jpg; 8052_18.jpg; 8052_15.jpg; 8052_16.jpg; 8052_13.jpg; 5463_25.jpg; 7039_1.jpg; 7039_3.jpg; 8052_19.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg
6008,[중고] ISSOKU (210/90mm) 볼스크류 볼나사 Ballscrew TM스크류 베어링 삼익THK 자동화부품 조각기 3D프린터 제작부품 자작 DIY,[Used] ISSOKU (210/90mm) Ballscrew Ball Screw Ballscrew TM Screw Bearing Samik THK Automation Parts Engraver 3D Printer Manufacturing Parts DIY,210/90mm,44000,40.19,THK,Ball screw/spline (SPLINE),,6008_1.jpg; 6008_1.jpg; 6008_3.jpg; 6008_1.jpg; 6008_5.jpg; 6008_6.jpg; 853_13.jpg; 6012_14.jpg; 6012_10.jpg; 6012_19.jpg; 6012_7.jpg; 6012_17.jpg; 5579_17.jpg; 853_10.jpg; 6012_11.jpg; 6012_13.jpg; 6012_12.jpg; 853_22.jpg; 6008_19.jpg; 6012_15.jpg; 6008_1.jpg; 6008_3.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg; 7607_14.jpg
7168,[중고] CHILLER REX-F900 RASCO WTC-2200-AKT,[Used] CHILLER REX-F900 RASCO WTC-2200-AKT,REX-F900,4400000,4019.4,,CHILLER,,7168_1.jpg; 7168_2.jpg; 7168_1.jpg; 7168_4.jpg; 7168_1.jpg; 7168_6.jpg; 7168_7.jpg; 7168_8.jpg; 7159_10.jpg; 7168_10.jpg; 7159_13.jpg; 7168_12.jpg; 7159_8.jpg; 7159_9.jpg; 7168_1.jpg; 7168_2.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg; 4735_16.jpg
5737,[중고] WM BERG크로스롤러가이드형,[Used] WM BERG cross roller guide type,,11000,10.05,,LM GUIDE / BUSHING,,5737_1.jpg; 5737_1.jpg; 5737_3.jpg; 5737_1.jpg; 5737_1.jpg; 5737_6.jpg; 5737_7.jpg; 5737_8.jpg; 5737_9.jpg; 5737_10.jpg; 5737_1.jpg; 5737_3.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg; 7727_23.jpg
5119,[중고] ID-C1012,[Used] ID-C1012,ID-C1012,155000,141.59,,"Measuring instruments, optics, experimental equipment",,5119_1.jpg; 5119_1.jpg; 5119_3.jpg; 5119_1.jpg; 5119_1.jpg; 5119_6.jpg; 5119_7.jpg; 5119_8.jpg; 5119_9.jpg; 5119_10.jpg; 5119_1.jpg; 5119_3.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg; 5638_12.jpg
5404,"[중고] THK KR20 1축 엑츄에이터 리드1mm 스트로크40mm 자작 DIY CNC부품, 3D프린터 제작","[Used] THK KR20 1-axis actuator lead 1mm stroke 40mm self-made DIY CNC parts, 3D printer production",KR20,99000,90.44,THK,Cartesian robot/actuator,,5404_1.jpg; 5404_1.jpg; 5404_3.jpg; 5404_1.jpg; 5404_5.jpg; 5274_20.jpg; 5769_22.jpg; 7215_14.jpg; 7215_24.jpg; 5274_12.jpg; 6931_6.jpg; 7215_19.jpg; 5404_13.jpg; 5274_14.jpg; 7650_23.jpg; 7215_23.jpg; 7215_17.jpg; 6931_14.jpg; 5404_1.jpg; 5404_3.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg; 5378_23.jpg
7732,[중고] SGMPS-01ACA41 야스카와 서보 서보모터 AC서보모터 YASKAWA 시그마 자동화부품 조각기 3D프린터 부품 산업용 자동화설비,[Used] SGMPS-01ACA41 YASKAWA Servo Servo Motor AC Servo Motor YASKAWA Sigma Automation Parts Engraver 3D Printer Parts Industrial Automation Equipment,SGMPS-01ACA41,99000,90.44,YASKAWA,Servo motor/servo driver,,7732_1.jpg; 7732_1.jpg; 7732_3.jpg; 7732_1.jpg; 7732_1.jpg; 7732_6.jpg; 7968_22.jpg; 7732_8.jpg; 7142_18.jpg; 7968_10.jpg; 7733_9.jpg; 7732_12.jpg; 7733_15.jpg; 7968_14.jpg; 7733_13.jpg; 7732_16.jpg; 7968_12.jpg; 7732_18.jpg; 7732_19.jpg; 7968_15.jpg; 7732_1.jpg; 7732_3.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg; 4735_10.jpg
6999,[중고] NEVSH-3B-400 (3:1) 감속기 REDUCER 서보모터감속기 서보감속기 유성감속기,[Used] NEVSH-3B-400 (3:1) Reducer REDUCER Servo motor reducer Servo reducer Planetary reducer,NEVSH-3B-400,99000,90.44,,Reducer/Index/Coupling,,6999_1.jpg; 6999_1.jpg; 6999_3.jpg; 6999_1.jpg; 6999_1.jpg; 6999_6.jpg; 6999_7.jpg; 6999_8.jpg; 6999_9.jpg; 6999_1.jpg; 6999_3.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg; 853_22.jpg
7514,[중고] 2 Axis Table Robot,[Used] 2 Axis Table Robot,,3630000,3316,RORZE,semiconductor equipment,,7514_1.jpg; 7514_1.jpg; 7514_3.jpg; 7514_1.jpg; 7514_1.jpg; 7514_6.jpg; 7514_7.jpg; 7514_8.jpg; 7514_9.jpg; 7514_10.jpg; 7514_11.jpg; 7440_19.jpg; 8029_20.jpg; 7440_25.jpg; 6631_18.jpg; 8030_21.jpg; 8028_24.jpg; 5729_18.jpg; 7440_16.jpg; 5729_9.jpg; 6631_21.jpg; 6631_10.jpg; 8050_18.jpg; 5820_11.jpg; 6631_23.jpg; 7514_1.jpg; 7514_3.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg; 7844_9.jpg
7757,[중고] ZSE80F-A2L-R-M,[Used] ZSE80F-A2L-R-M,ZSE80F-A2L-R-M,11000,10.05,,Pneumatic parts (PNEUMATIC),,7757_1.jpg; 7757_1.jpg; 7757_3.jpg; 7757_1.jpg; 7757_5.jpg; 7757_6.jpg; 7757_7.jpg; 7757_8.png; 7757_9.jpg; 7757_10.jpg; 7757_11.jpg; 7757_12.jpg; 7757_13.jpg; 7757_14.jpg; 7757_15.jpg; 7757_16.jpg; 7757_17.jpg; 7757_18.jpg; 7757_19.jpg; 7757_20.jpg; 7757_21.jpg; 7757_22.jpg; 7757_1.jpg; 7757_3.jpg; 7757_25.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg
7496,[중고] GRANVILLE-PHILPS 275Mini-Convectron 275546-EU,[Used] GRANVILLE-PHILPS 275Mini-Convectron 275546-EU,275Mini-Convectron,165000,150.73,,vacuum gauge,,7496_1.jpg; 7496_1.jpg; 7496_3.jpg; 7496_1.jpg; 7496_1.jpg; 7496_6.jpg; 8073_18.jpg; 8073_16.jpg; 5599_27.jpg; 7498_11.jpg; 7498_8.jpg; 8073_11.jpg; 7496_13.jpg; 8073_17.jpg; 8073_20.jpg; 8073_12.jpg; 7496_17.jpg; 8073_15.jpg; 8073_19.jpg; 8073_7.jpg; 7496_1.jpg; 7496_3.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg; 6008_24.jpg
4875,[미사용] S-E-80 X-Y Manual Stage (60 x 60),[Unused] S-E-80 X-Y Manual Stage (60 x 60),S-E-80,110000,100.48,,Precision stage,,4875_1.jpg; 4875_1.jpg; 4875_3.jpg; 4875_1.jpg; 4875_5.jpg; 4875_6.jpg; 4875_7.jpg; 4875_8.jpg; 4875_9.jpg; 4875_10.jpg; 4875_1.jpg; 4875_3.jpg; 4875_13.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg
5524,[중고] YAMAHA T402BK-50 ERCX Linear Actuator,[Used] YAMAHA T402BK-50 ERCX Linear Actuator,T402BK-50,330000,301.45,,Cartesian robot/actuator,,5524_1.jpg; 5524_1.jpg; 5524_3.jpg; 5524_1.jpg; 5274_9.jpg; 5274_14.jpg; 5274_12.jpg; 5274_13.jpg; 5274_20.jpg; 7215_20.jpg; 5769_22.jpg; 7215_27.jpg; 5274_17.jpg; 7650_17.jpg; 6931_15.jpg; 7215_14.jpg; 6931_14.jpg; 6931_6.jpg; 5524_1.jpg; 5524_3.jpg; 7215_21.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg
7833,[중고] HSR35-LR형 (길이600mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] HSR35-LR type (length 600mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samick THK Bearing,HSR35-LR,88000,80.39,THK,LM GUIDE / BUSHING,,7833_1.jpg; 7833_1.jpg; 7833_3.jpg; 7833_1.jpg; 7833_5.png; 7833_1.jpg; 7833_7.jpg; 7834_6.jpg; 7834_8.jpg; 7834_10.jpg; 7834_17.jpg; 7834_15.jpg; 7834_21.jpg; 7834_18.jpg; 7834_9.jpg; 7834_7.jpg; 7833_17.jpg; 7833_18.jpg; 7834_16.jpg; 7834_13.jpg; 7833_1.jpg; 7833_3.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg; 6008_23.jpg
7628,[중고] YASKAWA DD서보SET (SGMCS-02B3B11 + SGDH-02AEY291 + 엔코더케이블 3미터 + 전원케이블 3미터 ),[Used] YASKAWA DD servo set (SGMCS-02B3B11 + SGDH-02AEY291 + encoder cable 3 meters + power cable 3 meters),SGMCS-02B3B11,660000,602.91,YASKAWA,Servo motor/servo driver,,7628_1.jpg; 7628_1.jpg; 7628_3.jpg; 7628_1.jpg; 7628_1.jpg; 7628_6.jpg; 7628_7.jpg; 7628_8.jpg; 7628_9.jpg; 7628_10.jpg; 7628_11.jpg; 7628_12.jpg; 7628_13.jpg; 7628_14.jpg; 7628_15.jpg; 7628_16.jpg; 7628_17.jpg; 7628_18.jpg; 7628_19.jpg; 7628_20.jpg; 7628_21.jpg; 7628_22.jpg; 7628_1.jpg; 7628_3.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg; 5737_14.jpg
7883,[중고] RKD514L-C,[Used] RKD514L-C,RKD514L-C,66000,60.29,,Stepping motor/driver/BLDC,,7883_1.jpg; 7883_1.jpg; 7883_3.jpg; 7883_1.jpg; 7883_1.jpg; 7883_6.jpg; 7883_7.jpg; 7883_8.jpg; 7883_9.jpg; 7883_10.jpg; 7883_11.jpg; 7883_12.jpg; 7883_13.jpg; 7883_14.jpg; 7883_15.jpg; 7883_16.jpg; 7883_17.jpg; 7883_18.jpg; 7883_19.jpg; 7883_20.jpg; 7883_1.jpg; 7883_3.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg; 5737_13.jpg
7598,[중고] MEAN WELL LRS-350-48 (48V 7.3A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,[Used] MEAN WELL LRS-350-48 (48V 7.3A) Power supply Power supply POWER SUPPLY SMPS,LRS-350-48,44000,40.19,,Power supply SMPS,,7598_1.jpg; 7598_1.jpg; 7598_3.jpg; 7598_1.jpg; 7598_1.jpg; 7598_6.jpg; 7598_7.jpg; 7598_8.jpg; 7598_9.jpg; 7598_10.jpg; 7598_1.jpg; 7598_3.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg; 5119_13.jpg
6517,[중고] COMDEL CPMX-3000 FP2334RB MatchPro,[Used] COMDEL CPMX-3000 FP2334RB MatchPro,CPMX-3000,2200000,2009.7,,RF/DC/MATCH,,6517_1.jpg; 6517_2.jpg; 6517_1.jpg; 6517_1.jpg; 6517_5.jpg; 6517_6.jpg; 6512_22.jpg; 6594_14.jpg; 6594_16.jpg; 6512_14.jpg; 6594_21.jpg; 6594_12.jpg; 6594_19.jpg; 6594_8.jpg; 6594_9.jpg; 6503_14.jpg; 6512_18.jpg; 6594_11.jpg; 6594_15.jpg; 6594_10.jpg; 6517_1.jpg; 6517_2.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg; 7653_17.jpg
8022,[중고] KEYENCE FS-V31 FS-V31P 화이버센서 FIBER 화이바센서 앰프,[Used] KEYENCE FS-V31 FS-V31P Fiber Sensor FIBER Fiber Sensor Amplifier,FS-V31,55000,50.24,OMRON,Sensors / various cables,,8022_1.jpg; 8022_1.jpg; 8022_3.jpg; 8022_1.jpg; 8022_1.jpg; 8022_6.jpg; 5161_15.jpg; 5163_15.jpg; 8022_9.jpg; 8022_10.jpg; 5991_15.jpg; 8036_23.jpg; 5609_14.jpg; 5609_22.jpg; 5609_19.jpg; 8022_16.jpg; 8022_17.jpg; 8036_24.jpg; 5991_11.jpg; 5609_14.jpg; 8022_1.jpg; 8022_3.jpg; 5163_20.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg; 7968_21.jpg
7227,"[중고] THK KR20 1축 엑츄에이터 리드1mm 스트로크40mm 자작 DIY CNC부품, 3D프린터 제작","[Used] THK KR20 1-axis actuator lead 1mm stroke 40mm self-made DIY CNC parts, 3D printer production",KR20,99000,90.44,THK,Cartesian robot/actuator,,7227_1.jpg; 7227_1.jpg; 7227_3.jpg; 7227_1.jpg; 7227_5.jpg; 5274_20.jpg; 5769_22.jpg; 7215_24.jpg; 5274_17.jpg; 5274_15.jpg; 7215_18.jpg; 7634_23.jpg; 7215_27.jpg; 5274_12.jpg; 5274_24.jpg; 7650_22.jpg; 7653_17.jpg; 7227_18.jpg; 7215_23.jpg; 7227_1.jpg; 7227_3.jpg; 7650_13.jpg; 5163_20.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg; 6999_12.jpg
683,[중고] Miki Pulley VFD600 VFD-615-2 인버터 INVERTER,[Used] Miki Pulley VFD600 VFD-615-2 Inverter INVERTER,VFD600,275000,251.21,,INVERTER,,683_1.jpg; 683_1.jpg; 683_3.jpg; 683_1.jpg; 683_1.jpg; 683_6.jpg; 683_7.jpg; 683_8.jpg; 683_9.jpg; 683_10.jpg; 683_1.jpg; 683_3.jpg; 683_13.jpg; 7650_13.jpg; 5163_20.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg; 8029_17.jpg
8042,[중고] SHIMADZU TMP-2003LM EI-D2003M TURBO MOLECULAR PUMP,[Used] SHIMADZU TMP-2003LM EI-D2003M TURBO MOLECULAR PUMP,TMP-2003LM,6600000,6029.1,EDWARDS,vacuum pump,,8042_1.jpg; 8042_1.jpg; 8042_3.jpg; 8042_1.jpg; 8042_1.jpg; 8042_6.jpg; 8042_7.jpg; 8042_8.jpg; 6447_10.jpg; 7674_25.jpg; 6447_6.jpg; 6447_9.jpg; 6447_7.jpg; 6447_11.jpg; 6447_8.jpg; 6447_13.jpg; 8042_1.jpg; 8042_3.jpg; 6447_12.jpg; 683_13.jpg; 7650_13.jpg; 5163_20.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg; 7496_23.jpg
7980,"[중고] SMC로드레스실린더(10파이/스트로크 130,150mm) CY1L10H-130B CY1R10H-150-M9N","[Used] SMC rodless cylinder (10 pi/stroke 130,150mm) CY1L10H-130B CY1R10H-150-M9N","130,150mm",55000,50.24,,Pneumatic parts (PNEUMATIC),,7980_1.jpg; 7980_1.jpg; 7980_3.jpg; 7980_1.jpg; 7980_5.jpg; 7980_1.jpg; 7980_7.jpg; 7980_8.jpg; 7980_9.jpg; 7980_10.jpg; 7980_11.jpg; 7980_12.jpg; 7980_13.jpg; 7980_14.jpg; 7980_15.jpg; 7980_16.jpg; 7980_17.jpg; 7980_18.jpg; 7980_19.jpg; 7980_20.jpg; 7980_21.jpg; 7980_1.jpg; 7980_3.jpg; 7980_24.jpg; 6447_12.jpg; 683_13.jpg; 7650_13.jpg; 5163_20.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg; 7833_23.jpg
7829,[중고] CKD N3E0660*7ea N4E020 *2ea 솔레노이드밸브,[Used] CKD N3E0660*7ea N4E020 *2ea solenoid valve,N3E0660*7ea,66000,60.29,,Pneumatic parts (PNEUMATIC),,7829_1.jpg; 7829_1.jpg; 7829_3.jpg; 7829_1.jpg; 7829_1.jpg; 7829_6.jpg; 7850_10.jpg; 7854_9.jpg; 7847_14.jpg; 7829_10.jpg; 7853_36.jpg; 7854_10.jpg; 7847_16.jpg; 5463_26.jpg; 7853_33.jpg; 7828_8.jpg; 7853_43.jpg; 7854_14.jpg; 7855_37.jpg; 7854_17.jpg; 7829_1.jpg; 7829_3.jpg; 7853_35.jpg; 7829_24.jpg; 6447_12.jpg; 683_13.jpg; 7650_13.jpg; 5163_20.jpg; 6512_15.jpg; 7598_13.jpg; 7883_23.jpg; 7883_24.jpg
